"Time","trees","people","pollution"
250,737,361,9.938612732208492
251,735,362,9.368861632868695
252,744,366,8.49849666771373
253,751,370,8.268263120844821
254,756,373,8.900942893878103
255,759,377,8.080157813545092
256,761,374,8.325820785993793
257,761,370,8.473519434557858
258,769,366,8.561696620010133
259,770,364,8.612570045932554
260,770,362,8.114649490471528
261,773,366,8.020425257635974
262,783,365,7.955147450931134
263,792,364,7.9356037207476495
264,810,365,6.925675838849413
265,819,366,6.922205376240119
266,828,362,6.770490539093324
267,830,358,6.739794433624277
268,846,358,6.724465395657572
269,842,356,4.697000068034317
270,842,352,4.339356930849836
271,853,352,4.251813674960283
272,866,345,4.22554890021959
273,866,340,4.217668291289381
274,880,337,4.215303387902167
275,884,330,4.214593344154766
276,891,328,4.2143790696950685
277,891,323,4.214314598249217
278,895,318,4.21429504206025
279,893,307,4.714288910841496
280,900,304,4.785715795574847
281,905,294,4.817857944036383
282,903,290,4.834286198869163
283,907,283,4.852321759677682
284,907,279,4.863539523898544
285,902,274,4.870626250791005
286,903,268,4.875208959692053
287,900,264,4.878228568836747
288,899,259,4.880348535411695
289,891,253,4.881767101511262
290,880,256,4.8827984476184945
291,876,249,4.883522049500761
292,869,249,4.384038387810446
293,865,244,4.384410911622017
294,861,243,4.384682240104252
295,857,232,4.384340131756172
296,836,229,4.384266776116026
297,833,221,4.384233835828444
298,824,216,4.384215234238693
299,819,209,4.3842032414280085
300,810,207,4.384194948523113
301,813,201,4.384187699568233
302,796,201,4.8841831864289915
303,783,201,3.156148301425847
304,775,195,3.0845712931038545
305,759,192,3.0632595832359533
306,750,190,3.5491873425634783
307,746,189,3.539025135760902
308,735,195,3.7313166414094816
309,721,193,3.8452936310385852
310,716,191,3.9303718256378177
311,710,192,3.9996157553275413
312,696,191,4.0578602453648
313,686,191,4.111368816684052
314,675,188,4.157618516530879
315,668,193,5.541557165054284
316,653,193,6.4823500133135425
317,640,196,7.245925008515395
318,622,201,7.874753987294081
319,624,200,8.41840807524659
320,626,202,9.381151601333697
321,618,202,9.781431996592335
322,607,202,9.923919482272314
323,601,198,9.639041441889226
324,584,201,8.668510587626752
325,582,201,8.759735428421351
326,576,208,8.85284519821828
327,573,206,8.940067109499559
328,562,206,9.0226663680962
329,564,207,9.096216824165545
330,552,207,9.16153193223124
331,538,210,9.219368891891406
332,546,214,9.270425087582705
333,544,216,9.315408656482978
334,537,220,9.364845612974042
335,538,220,5.977130316329538
336,533,217,5.015810767435365
337,537,225,4.5468974538057525
338,533,225,3.643143102234908
339,534,223,3.3299807597457063
340,538,223,3.1112631072005175
341,544,220,2.9445671409510834
342,544,223,2.8140261855086894
343,547,223,3.2086686440968393
344,544,226,3.120578300664361
345,542,225,3.042195552048059
346,545,229,2.9859205475291066
347,539,230,2.9453818502103157
348,546,236,2.9087251853773277
349,550,234,2.8753100993639578
350,559,234,2.8407916747530852
351,550,239,2.782896094213789
352,559,241,2.749697011056039
353,565,241,2.220312498055763
354,563,240,3.195308044468753
355,573,242,3.1557190708319536
356,571,245,3.1355021040093067
357,569,242,3.09555479466775
358,567,245,3.078378163549267
359,570,242,3.058890293492029
360,568,247,3.048014327046289
361,571,249,3.0393853527548593
362,576,247,3.0333321180867783
363,579,242,2.52833459069896
364,575,239,2.524170984151025
365,576,238,2.5207823204167323
366,577,232,2.517907190202018
367,580,229,2.5160553616907957
368,587,226,2.514443273084831
369,582,224,2.5130259824051433
370,577,222,2.510927014189328
371,572,219,2.5096401945242612
372,573,218,2.5085734124987953
373,576,216,2.5076537187630965
374,574,217,3.0068485744486186
375,566,214,4.006138073527143
376,569,213,4.005323249989263
377,565,207,4.004775950738238
378,573,204,4.0043099125794
379,571,204,4.003904251326582
380,571,201,4.003546989752106
381,571,200,3.5032236313023706
382,556,196,3.5029371466764223
383,547,194,3.5025156091821428
384,547,191,3.502207384990206
385,544,189,3.501974091306243
386,545,190,5.501781400907622
387,546,188,5.441607048068984
388,542,178,5.73345366185665
389,539,178,5.9567164995863
390,543,181,6.1157732535146945
391,539,181,6.229714361423324
392,530,180,6.439843227996262
393,525,179,6.5976376201494356
394,521,178,6.717357603859746
395,515,174,6.80869627943087
396,510,173,6.878778913513227
397,508,171,6.932830825212615
398,501,172,6.974729559324207
399,493,171,7.007372928214951
400,485,171,7.0329502939585815
401,493,171,7.053180497524971
402,485,165,7.06933006638765
403,478,166,7.08225097494445
404,480,164,7.742679273655853
405,472,163,7.891127762328834
406,475,162,7.9984452298705655
407,479,158,8.077651666467826
408,480,157,8.14047614111097
409,473,153,8.190002064721156
410,477,152,8.308915029863421
411,473,150,7.415524774239096
412,468,149,7.385184014848722
413,462,146,7.403528146872988
414,462,147,8.377031615898883
415,453,150,8.86879156008011
416,451,147,9.28383365418443
417,444,149,9.640155409877133
418,436,148,9.952424087506998
419,433,148,8.176135170247237
420,436,149,7.273387695363439
421,433,154,7.173006649985346
422,425,155,7.0938960331590994
423,424,161,7.039636600318882
424,421,158,6.994907447101009
425,418,159,7.023267942068906
426,411,161,7.05527159860093
427,410,162,7.089038626792693
428,405,167,7.114810228457305
429,401,170,4.536633107726881
430,393,174,4.0920182995459555
431,394,174,3.837953385472764
432,400,177,3.043131696754832
433,403,182,2.7982578994820555
434,403,183,2.7123355635495137
435,404,183,2.649001126733371
436,397,182,2.6153340920084243
437,391,181,2.5932047610877644
438,402,185,3.0786490106926965
439,403,187,3.0626765132341722
440,398,188,3.052285160353226
441,398,190,3.0444174991254593
442,403,192,3.037963737450857
443,408,191,3.03256562740091
444,411,189,2.5279919540220117
445,409,189,2.524115049578172
446,412,195,2.5208224175517273
447,414,196,2.51800254528079
448,408,200,2.515581037884357
449,415,201,2.51349820921399
450,413,201,2.5117049332152104
451,406,203,2.510146247710334
452,408,201,2.5088128555327582
453,409,203,2.5076081703927953
454,410,201,2.506616880749896
455,409,201,2.505795162693063
456,406,200,2.5050828045367575
457,405,204,2.5044789615528926
458,405,202,2.5039526358036706
459,418,203,2.5034968573755365
460,418,201,2.5029468376907134
461,416,199,2.502583871547598
462,419,196,3.0022777845578634
463,423,196,3.0020187984068767
464,425,195,3.0017952945056785
465,425,196,3.0015338912031653
466,436,194,3.0012576661661834
467,445,195,3.001014380229733
468,450,190,3.0008609439758374
469,449,188,3.000747723696956
470,445,188,4.100654988471912
471,448,187,5.560589372279514
472,456,182,6.061519820910487
473,455,180,6.442569184993601
474,451,174,6.676454376515987
475,454,173,6.822135857169582
476,456,171,6.914684889073685
477,457,167,6.974912299367495
478,455,164,7.015186877954894
479,454,160,7.0690073416005355
480,460,158,7.601795394405294
481,459,152,7.6231900138640825
482,456,150,7.637881998241766
483,452,148,9.498121969015934
484,451,141,11.468126323702936
485,444,140,13.115770464351211
486,445,140,14.480507745432154
487,445,139,15.643738643599276
488,432,140,16.626149514656408
489,435,135,17.486708865131774
490,434,131,18.276637151266236
491,430,132,19.039678038472456
492,423,126,19.727120649586492
493,417,121,20.347961347134042
494,420,122,20.243901379747243
495,424,123,22.03436831539795
496,422,123,23.427720041144134
497,416,115,24.689021765115868
498,421,113,25.831334366943068
499,413,108,26.876021755562498
500,411,103,27.836219362027304
501,409,99,28.721785172482363
502,403,96,29.54261686551106
503,396,97,30.30300484304984
504,389,97,30.028822854338408
505,386,97,30.189819246119924
506,388,95,30.47820398803895
507,383,98,30.810483686282822
508,380,96,31.151870846359103
509,368,96,31.48703919822712
510,361,96,31.816484160910758
511,359,96,32.13824060318379
512,358,99,32.199412703700126
513,352,100,32.385241383250616
514,346,99,32.3683244986223
515,346,98,32.488938072880316
516,329,95,32.6189225006006
517,323,98,31.12416945867753
518,318,100,29.637918402309413
519,314,99,29.681483096048442
520,308,100,29.622843792061992
521,301,102,29.639000050648594
522,291,106,29.657302792938264
523,287,107,30.499595594202155
524,289,110,31.258359140185632
525,287,109,31.971074951563885
526,285,113,32.658290867128336
527,282,116,33.36492084389265
528,282,116,33.96714926954258
529,282,120,34.49265814485404
530,276,120,34.99240331276309
531,273,122,35.564796394970365
532,272,125,36.06057919491749
533,272,125,36.509942470199306
534,271,128,36.91962530888648
535,271,129,35.51431983349431
536,267,129,35.20582501096942
537,265,129,35.17656171376321
538,266,130,35.363483613500186
539,263,132,35.58968113674621
540,259,133,35.82843362694267
541,260,135,36.05470893579806
542,262,135,36.13207778597333
543,260,139,36.27645691176607
544,255,143,36.34606797477027
545,256,142,36.27708242194815
546,253,140,36.3433950379223
547,255,140,35.853780865908355
548,252,143,35.25130525422966
549,256,140,34.10193725051761
550,254,139,29.612584746440916
551,252,139,27.37258108402635
552,256,137,25.99454366865825
553,258,135,24.92393169237343
554,261,132,22.079376854927542
555,262,134,21.96454727475976
556,259,136,22.09368232956621
557,258,137,22.246777625914294
558,258,131,22.23833698928444
559,259,129,22.28266918800193
560,263,127,22.311286585762208
561,264,127,22.32270527630698
562,263,123,22.319380070299783
563,265,121,22.57441380884748
564,267,120,22.79854555128348
565,265,118,22.352828712213967
566,269,120,22.318078390868013
567,273,122,22.32680287262324
568,279,119,22.469189750855644
569,282,118,22.902504835630474
570,278,119,23.525578777805705
571,282,120,24.308764853322398
572,287,116,25.037769573998546
573,287,112,25.705750208593372
574,287,110,26.243532458820237
575,286,106,26.8991895203041
576,285,107,27.511107285909276
577,283,104,28.080085053092734
578,284,101,28.605468992603065
579,283,103,29.092807518519248
580,283,103,29.556501232141596
581,286,104,29.987787688368655
582,288,103,30.32661186840395
583,287,101,30.673255462473616
584,283,104,31.006595485256458
585,282,102,31.320369323463083
586,288,106,31.78387648051765
587,287,106,32.027027314676694
588,284,105,32.4743759275212
589,282,104,32.93828394235541
590,280,104,33.62384546149687
591,278,104,31.63726847336515
592,282,103,30.9028485376953
593,285,100,30.529766706166402
594,282,98,27.17622761151053
595,279,95,25.864960125715633
596,281,94,25.198771803916255
597,283,94,24.74699408577146
598,284,93,24.393838464427162
599,280,89,24.07962041278368
600,277,91,23.961645766900826
601,276,93,24.206817818552878
602,277,92,24.909884659509807
603,281,95,25.5158150582021
604,280,94,26.159828994749823
605,282,95,27.400365983900066
606,287,92,27.622904431988037
607,285,89,28.473656345916748
608,284,86,29.349652297444774
609,280,86,30.243371003919606
610,279,84,31.116747964172394
611,277,84,31.946060834434824
612,273,80,32.738560730137735
613,267,80,33.55481179556573
614,265,79,34.35357349497392
615,266,78,35.118902792831385
616,263,78,36.18847932529933
617,258,76,37.236055099369686
618,247,73,38.24804892514478
619,244,71,39.21851022517782
620,246,71,40.14830590478094
621,242,70,41.038294881156595
622,236,67,41.89062507128034
623,234,67,42.70739959992654
624,227,66,43.491373898184584
625,224,66,44.43735327147002
626,222,65,45.35938575787248
627,221,63,46.29324367859646
628,218,61,47.2010204173162
629,213,62,48.085462725815695
630,214,59,48.945012746055056
631,210,55,49.78302987259016
632,204,52,50.60136493235959
633,202,49,51.483780310354945
634,200,49,52.327693362533836
635,199,46,53.14333023022555
636,189,44,53.93352735371518
637,185,40,54.763419776157754
638,185,39,55.569996884260895
639,181,36,56.363678972427536
640,179,35,57.131675558098706
641,175,32,57.87323742339046
642,169,31,59.46392373137758
643,164,31,60.631129699238805
644,163,31,61.63483466969621
645,156,28,63.841418593479744
646,154,29,65.7545226407443
647,148,28,67.47704057523697
648,143,27,69.11706689852011
649,140,26,70.63655668334029
650,142,26,72.12973444495218
651,140,24,73.52939665633971
652,132,22,75.15809064865255
653,126,23,77.3409104184942
654,121,19,79.5191149575748
655,112,19,81.73556811360922
656,106,19,83.90009618593044
657,103,18,86.62208347899204
658,101,18,89.31838006142483
659,99,18,91.98180378463199
660,93,19,94.6084662906444
661,91,18,97.20925914696355
662,90,19,99.86574126540815
663,90,19,102.6017692423617
664,86,18,105.31341533188312
665,82,18,108.04267757616935
666,82,18,110.75134282776214
667,79,18,113.5745944939431
668,78,19,116.38544768003334
669,78,19,119.17776391259565
670,77,19,121.96379335899499
671,76,18,124.73392553142963
672,75,18,127.48617895374713
673,72,18,130.21105496255277
674,72,18,132.92379109418363
675,70,17,135.617401589798
676,68,17,138.29779868215752
677,66,17,140.96470233983425
678,66,17,143.55216944946892
679,67,17,146.1321992128108
680,62,15,148.71343113349374
681,59,15,151.31113477453746
682,56,15,153.89645851309876
683,55,15,156.46872391069112
684,56,15,159.03896210403767
685,54,14,161.5949042894786
686,55,13,164.13693854813044
687,53,13,166.66412922750442
688,50,13,169.18053394400803
689,49,12,171.75419388793645
690,48,12,174.32502625794893
691,46,11,176.88030400758433
692,44,11,179.521395049566
693,42,11,182.15380198991818
694,43,10,184.68307014826303
695,44,9,182.39765952041807
696,43,8,181.56138687885124
697,42,6,181.7633413333195
698,43,6,182.41969124007866
699,43,5,183.3003521810605
700,41,5,184.34288466410763
701,39,5,185.48853237270765
702,39,5,186.6911900144185
703,39,5,187.93461951101105
704,38,5,189.2082677722658
705,38,5,190.50498608902384
706,37,5,191.81937263550583
707,38,4,191.4578074172876
708,36,4,192.1788427857389
709,36,3,193.03926957935045
710,35,3,193.96043524157375
711,34,2,194.92019417180788
712,32,2,195.90792677195165
713,30,1,196.915957137213
714,30,1,197.94313880046914
715,30,1,198.98326890273162
716,29,1,200.0341655848003
717,29,1,201.0951067267054
718,29,1,202.16393209840132
719,26,0,203.2396173935114
