"Time","trees","people","pollution"
369,6140,1600,0
370,6116,1611,0
371,6136,1634,0
372,6136,1646,0
373,6162,1664,0
374,6182,1683,0
375,6190,1684,0
376,6197,1701,0
377,6222,1705,0
378,6215,1716,0
379,6226,1742,0
380,6268,1755,0
381,6288,1754,0
382,6299,1781,0
383,6305,1792,0
384,6330,1799,0
385,6337,1831,0
386,6359,1836,0
387,6378,1849,0
388,6391,1871,0
389,6445,1880,0
390,6475,1887,0
391,6510,1908,0
392,6521,1915,0
393,6560,1939,0
394,6603,1956,0
395,6627,1962,0
396,6636,1974,0
397,6647,1984,0
398,6691,1992,0
399,6736,2010,0
400,6765,2028,0
401,6807,2048,0
402,6867,2055,0
403,6923,2055,0
404,6972,2070,0
405,6999,2077,0
406,7044,2073,0
407,7070,2093,0
408,7103,2095,0
409,7121,2091,0
410,7166,2111,0
411,7210,2124,0
412,7241,2144,0
413,7278,2136,0
414,7289,2159,0
415,7315,2164,0
416,7397,2173,0
417,7493,2186,0
418,7546,2189,0
419,7583,2188,0
420,7646,2212,0
421,7693,2225,0
422,7746,2222,0
423,7766,2216,0
424,7824,2212,0
425,7861,2213,0
426,7871,2231,0
427,7903,2231,0
428,7965,2243,0
429,8006,2249,0
430,8000,2241,0
431,8068,2246,0
432,8111,2256,0
433,8157,2260,0
434,8195,2262,0
435,8235,2277,0
436,8273,2274,0
437,8299,2288,0
438,8342,2288,0
439,8369,2293,0
440,8388,2292,0
441,8412,2317,0
442,8433,2317,0
443,8474,2317,0
444,8502,2316,0
445,8547,2299,0
446,8587,2305,0
447,8635,2298,0
448,8654,2299,0
449,8670,2312,0
450,8694,2309,0
451,8694,2315,0
452,8693,2307,0
453,8719,2303,0
454,8743,2307,0
455,8758,2313,0
456,8770,2321,0
457,8814,2330,0
458,8837,2325,0
459,8885,2319,0
460,8901,2327,0
461,8913,2324,0
462,8965,2314,0
463,8977,2306,0
464,9044,2317,0
465,9079,2306,0
466,9085,2303,0
467,9039,2308,0
468,9039,2302,0
469,9023,2316,0
470,9045,2315,0
471,9046,2305,0
472,9029,2303,0
473,9048,2317,0
474,9045,2328,0
475,9071,2326,0
476,9122,2334,0
477,9127,2335,0
478,9166,2334,0
479,9165,2345,0
480,9175,2348,0
481,9160,2351,0
482,9179,2348,0
483,9163,2345,0
484,9167,2329,0
485,9192,2326,0
486,9172,2325,0
487,9184,2322,0
488,9182,2317,0
489,9158,2300,0
490,9177,2290,0
491,9181,2286,0
492,9194,2262,0
493,9189,2249,0
494,9215,2245,0
495,9206,2231,0
496,9177,2235,0
497,9152,2237,0
498,9149,2224,0
499,9155,2220,0
500,9168,2219,0
501,9196,2213,0
502,9177,2187,0
503,9148,2191,0
504,9135,2187,0
505,9148,2186,0
506,9134,2181,0
507,9117,2165,0
508,9115,2161,0
509,9111,2162,0
510,9108,2172,0
511,9093,2170,0
512,9069,2162,0
513,9076,2157,0
514,9053,2158,0
515,9037,2161,0
516,8996,2151,0
517,8999,2151,0
518,8977,2137,0
519,8979,2135,0
520,8987,2124,0
521,8980,2125,0
522,8992,2116,0
523,8970,2113,0
524,8937,2104,0
525,8888,2100,0
526,8850,2095,0
527,8814,2076,0
528,8745,2081,0
529,8743,2075,0
530,8741,2069,0
531,8721,2056,0
532,8662,2043,0
533,8649,2040,0
534,8618,2038,0
535,8599,2042,0
536,8603,2030,0
537,8575,2017,0
538,8552,2026,0
539,8549,2016,0
540,8535,2031,0
541,8513,2032,0
542,8493,2037,0
543,8452,2036,0
544,8395,2031,0
545,8397,2032,0
546,8401,2026,0
547,8406,2032,0
548,8383,2020,0
549,8340,2033,0
550,8336,2027,0
551,8327,2011,0
552,8320,2011,0
553,8312,2027,0
554,8310,2022,0
555,8287,2015,0
556,8277,2013,0
557,8252,2008,0
558,8215,2014,0
559,8199,2012,0
560,8206,2011,0
561,8203,2007,0
562,8173,1995,0
563,8156,1997,0
564,8127,1995,0
565,8120,1984,0
566,8112,1978,0
567,8104,1985,0
568,8109,1987,0
569,8117,1992,0
570,8105,1984,0
571,8060,1972,0
572,8015,1972,0
573,8014,1973,0
574,8023,1965,0
575,8008,1969,0
576,7984,1961,0
577,7985,1961,0
578,8023,1959,0
579,8000,1945,0
580,7989,1930,0
581,7981,1912,0
582,8002,1905,0
583,7999,1909,0
584,7991,1899,0
585,7963,1894,0
586,7950,1885,0
587,7933,1888,0
588,7936,1892,0
589,7929,1869,0
590,7893,1872,0
591,7893,1859,0
592,7880,1858,0
593,7903,1847,0
594,7895,1851,0
595,7863,1851,0
596,7838,1852,0
597,7817,1851,0
598,7803,1850,0
599,7798,1860,0
600,7750,1866,0
601,7728,1873,0
602,7698,1881,0
603,7680,1880,0
604,7664,1873,0
605,7651,1876,0
606,7646,1890,0
607,7647,1894,0
608,7663,1900,0
609,7644,1899,0
610,7612,1916,0
611,7587,1917,0
612,7573,1922,0
613,7559,1926,0
614,7558,1935,0
615,7563,1946,0
616,7575,1960,0
617,7594,1957,0
618,7611,1965,0
619,7608,1969,0
620,7611,1979,0
621,7634,1990,0
622,7634,1990,0
623,7637,2000,0
624,7654,2010,0
625,7676,2025,0
626,7697,2011,0
627,7688,2021,0
628,7674,2031,0
629,7663,2048,0
630,7689,2057,0
631,7706,2090,0
632,7720,2101,0
633,7730,2115,0
634,7763,2116,0
635,7786,2134,0
636,7808,2140,0
637,7843,2168,0
638,7864,2176,0
639,7887,2192,0
640,7914,2207,0
641,7925,2218,0
642,7966,2214,0
643,7964,2229,0
644,8013,2253,0
645,8058,2265,0
646,8086,2298,0
647,8114,2300,0
648,8154,2317,0
649,8186,2322,0
650,8257,2324,0
651,8271,2334,0
652,8350,2340,0
653,8392,2346,0
654,8423,2359,0
655,8454,2373,0
656,8504,2379,0
657,8550,2383,0
658,8583,2381,0
659,8601,2388,0
660,8628,2404,0
661,8692,2403,0
662,8752,2405,0
663,8775,2407,0
664,8810,2421,0
665,8827,2428,0
666,8845,2436,0
667,8891,2436,0
668,8907,2456,0
669,8932,2473,0
670,8944,2479,0
671,8986,2478,0
672,9053,2492,0
673,9093,2507,0
674,9093,2516,0
675,9146,2530,0
676,9183,2545,0
677,9247,2566,0
678,9281,2585,0
679,9347,2600,0
680,9365,2612,0
681,9413,2622,0
682,9457,2624,0
683,9493,2642,0
684,9520,2655,0
685,9562,2684,0
686,9608,2690,0
687,9658,2712,0
688,9720,2724,0
689,9763,2751,0
690,9831,2777,0
691,9909,2795,0
692,9962,2808,0
693,10007,2831,0
694,10053,2846,0
695,10089,2851,0
696,10138,2859,0
697,10189,2872,0
698,10223,2895,0
699,10278,2919,0
700,10335,2938,0
701,10426,2960,0
702,10429,2978,0
703,10489,3001,0
704,10572,3021,0
705,10656,3044,0
706,10712,3062,0
707,10752,3084,0
708,10809,3090,0
709,10873,3123,0
710,10955,3155,0
711,11039,3173,0
712,11099,3188,0
713,11188,3197,0
714,11225,3216,0
715,11287,3243,0
716,11364,3257,0
717,11432,3275,0
718,11507,3304,0
719,11572,3311,0
720,11676,3323,0
721,11724,3348,0
722,11796,3361,0
723,11833,3375,0
724,11906,3380,0
725,11959,3418,0
726,12029,3439,0
727,12082,3446,0
728,12163,3455,0
729,12210,3471,0
730,12292,3487,0
731,12345,3505,0
732,12382,3524,0
733,12467,3549,0
734,12530,3565,0
735,12609,3586,0
736,12664,3585,0
737,12765,3595,0
738,12807,3604,0
739,12886,3609,0
740,12935,3607,0
741,12966,3607,0
742,13004,3620,0
743,13086,3653,0
744,13137,3677,0
745,13211,3690,0
746,13257,3697,0
747,13326,3720,0
748,13401,3732,0
749,13462,3751,0
750,13483,3768,0
751,13532,3796,0
752,13667,3827,0
753,13699,3847,0
754,13768,3860,0
755,13832,3880,0
756,13894,3877,0
757,13952,3891,0
758,13990,3910,0
759,14045,3939,0
760,14127,3952,0
761,14187,3967,0
762,14269,3981,0
763,14332,3984,0
764,14417,4019,0
765,14509,4029,0
766,14559,4033,0
767,14597,4051,0
768,14661,4061,0
769,14739,4079,0
770,14770,4083,0
771,14816,4098,0
772,14873,4099,0
773,14978,4115,0
774,15061,4137,0
775,15138,4175,0
776,15167,4161,0
777,15258,4164,0
778,15289,4185,0
779,15353,4198,0
780,15416,4194,0
781,15480,4202,0
