"Time","trees","people","pollution"
195,1247,359,29.50754452624864
196,1232,346,28.797330631779328
197,1223,339,28.77823529838052
198,1209,333,27.10726096020209
199,1201,321,26.219828050138872
200,1185,311,24.755708774007207
201,1166,299,24.657698374789767
202,1145,293,25.14446089475433
203,1133,289,26.83861672508422
204,1135,279,25.40642543569247
205,1117,276,25.453688011793208
206,1110,269,26.00767490673756
207,1083,263,26.560443348189356
208,1066,254,27.108829416098377
209,1049,239,28.614234051342486
210,1031,236,29.138331526951404
211,1001,228,29.361960103503144
212,977,225,31.742752979359885
213,962,222,32.51717736796857
214,949,220,33.098993369105024
215,931,216,33.96458361489771
216,922,209,35.293746189933366
217,909,202,38.88662524943032
218,894,193,44.32582419656459
219,878,185,47.9379533891282
220,871,182,50.348287203595554
221,856,178,47.35660708059612
222,842,170,41.59535741965201
223,818,168,43.40650422019183
224,807,163,43.92407870267751
225,795,155,46.15773009984815
226,786,150,48.575766796922665
227,776,147,49.79648652447933
228,755,143,48.20482585460971
229,739,137,47.844640338873376
230,707,134,49.983454297089615
231,687,126,51.21719899784907
232,670,121,52.3434729559191
233,642,115,54.446856895061586
234,627,109,55.425938016460684
235,616,105,57.21954261230507
236,599,97,58.87705327563708
237,581,93,60.32339052993516
238,563,88,61.28521676936047
239,553,86,62.47535101030429
