"Time","trees","people","pollution"
113,1067,640,2.500405835789122
114,1068,646,2.500095527016158
115,1081,651,3.0000292455759623
116,1098,646,3.0000091426132456
117,1097,643,3.650002982870898
118,1114,643,3.7300010439183664
119,1118,644,3.7460004144227583
120,1123,646,4.249200192115934
121,1131,641,4.299840104747307
122,1133,638,4.3099680601287105
123,1145,631,4.3119936382831865
124,1150,634,4.312398745030164
125,1149,632,4.312479760928777
126,1147,628,4.312495960462972
127,1162,637,4.312499196794809
128,1175,633,4.312499842520916
129,1167,628,4.312499970663426
130,1167,629,4.312499995535345
131,1171,629,4.312500000133021
132,1188,632,4.312500000771648
133,1193,631,4.312500000350048
134,1197,629,4.312500000230053
135,1209,635,4.312500000106004
136,1209,633,4.3125000000573115
137,1211,630,4.312500000031016
138,1210,628,3.5000000000167524
139,1216,621,3.000000000009014
140,1210,620,3.0000000000048455
141,1206,619,3.0000000000026024
142,1219,621,2.5000000000013967
143,1223,618,2.500000000000749
144,1222,616,2.5000000000004023
145,1223,618,2.500000000000215
146,1231,617,2.5000000000000733
147,1245,620,3.000000000000031
148,1244,618,3.0000000000000133
149,1244,624,3.0000000000000058
150,1239,618,3.000000000000002
151,1246,614,3.000000000000001
152,1245,609,3
153,1248,614,3
154,1255,613,3
155,1251,615,3
156,1260,614,3
157,1261,608,3
158,1256,610,3
159,1258,609,4
160,1263,605,5.25
161,1263,611,5.799999999999999
162,1268,600,5.739999999999999
163,1274,601,5.787999999999999
164,1280,612,5.8056
165,1278,610,5.81404
166,1278,601,5.8186589999999985
167,1299,593,5.8212246
168,1294,594,5.8227703900000005
169,1289,594,5.823712958
170,1289,598,5.8242953293
171,1276,594,5.8246582921500005
172,1272,593,5.824885874086999
173,1262,591,6.1602887138648
174,1259,585,4.907411473164561
175,1263,581,4.21711963175087
176,1265,575,4.022490554031414
177,1269,571,3.925385027097526
178,1274,564,3.876820972246815
179,1274,559,3.8526129701433125
180,1280,559,3.840524316496743
181,1276,549,3.8344859582252813
182,1259,548,3.83146923884444
183,1258,544,3.139358005798963
184,1251,543,3.1197653532443774
185,1242,543,3.1118973191682775
186,1235,536,3.1075998531304574
187,1231,532,3.104967530578336
188,1231,525,3.1033207139711694
189,1224,522,3.6021490634135516
190,1227,514,4.034177281983229
191,1230,509,4.0137472881995535
192,1220,505,4.005537254489943
193,1215,501,4.502242245642023
194,1201,502,4.5009111771622345
195,1198,492,4.500372004851675
196,1188,485,4.500152791012432
197,1189,484,4.500063853622355
198,1182,486,4.5000270620656835
199,1171,488,4.500010086343422
200,1169,487,4.500004169219364
201,1158,485,4.5000017350529316
202,1157,485,4.522222996557474
203,1157,496,4.533333683234859
204,1154,482,4.538444603563287
205,1151,484,4.5407334081071
206,1145,475,4.541748924304313
207,1132,480,4.542198016903116
208,1125,485,4.542396385910621
209,1124,476,4.748249437641299
210,1120,473,4.851174669599312
211,1117,471,4.9067521120161155
212,1105,464,4.937009915273078
213,1095,467,5.4534968833541715
214,1087,462,5.612464699805407
215,1081,453,5.6973309534672305
216,1072,451,5.7742533474575515
217,1052,450,5.809211600191167
218,1044,458,5.826999399849093
219,1046,459,5.836399612222763
220,1043,457,5.841444066045818
221,1047,447,5.844169171173566
222,1046,445,4.625913774995623
223,1038,442,4.428113406607545
224,1033,436,4.341211388716258
225,1022,437,5.304799392426458
226,1020,440,6.515852623511983
227,1001,445,7.0517787648446255
228,993,442,7.343577242027318
229,985,436,7.601443719315592
230,973,438,7.780482359708436
231,963,436,8.05038836595539
232,965,440,8.273116616821127
233,957,438,8.644349388688696
234,956,437,9.757627728261186
235,950,437,10.317773501743085
236,946,437,10.766714760848481
237,942,434,10.280693200952651
238,948,434,10.364572119052413
239,945,433,9.734829860642217
240,938,436,9.530549827423973
241,930,439,9.446372690045207
242,924,440,9.38308025480904
243,921,440,8.864040321742413
244,922,440,8.706983674123114
245,914,432,8.643928750362843
246,917,433,8.263621328977022
247,916,435,6.347501752023435
248,922,438,6.102137000312024
249,915,431,5.994798284467272
250,907,425,5.97865205529868
251,905,421,5.969909167785648
252,896,419,5.502151619622119
253,882,420,5.403105732332973
254,873,409,5.372316989140808
255,872,410,5.36241345232707
256,868,407,5.359102881469226
257,869,409,5.357932430029778
258,868,408,5.357494308105687
259,858,402,5.357314783220819
260,856,402,5.357234555811091
261,845,401,5.35719478705992
262,857,403,5.35717294821802
263,848,409,4.857160962768073
264,851,408,4.757153891711738
265,852,409,4.727149633691991
266,848,411,4.71814704933872
267,846,406,4.715445463189604
268,848,410,4.714634482282307
269,835,406,4.714390874049922
270,827,406,4.714317594208498
271,819,413,4.714295486767341
272,820,417,4.714288777640308
273,815,422,5.214286716487497
274,809,426,5.21428606790766
275,816,425,4.714285854166519
276,816,430,4.7142857762987385
277,819,427,2.8571428846926854
278,821,427,2.771428587202642
279,819,432,2.7542857239777856
280,824,432,2.7508571489608276
281,835,436,2.750171432623521
282,828,440,2.7500342885551765
283,832,443,2.750006859171855
284,834,438,2.250001372902152
285,837,438,2.200000275425962
286,835,440,2.1900000557455734
287,839,442,1.6880000115511304
288,829,445,1.687600002619995
289,828,447,1.6875200007554614
290,829,454,1.6875040003248032
291,838,455,1.6875008001970113
292,845,458,1.6875001601397484
293,848,459,1.687500032104414
294,862,465,1.7250000128794514
295,870,470,1.7418750055006622
296,865,475,1.7493750024087682
297,853,477,1.7528250010862128
298,854,482,1.7544750004993501
299,863,481,1.755298125241501
300,873,486,1.505257237559997
301,877,486,1.5025886756608118
302,881,492,1.501266376891835
303,883,495,1.5007818666474595
304,893,497,1.5004786479978498
305,900,505,1.5001263281065638
306,902,508,1.5000470303662359
307,908,508,1.5000175833185465
308,913,509,1.5000065699143796
309,914,506,1.5000024535106913
310,913,509,1.5000005171022233
311,917,516,1.5000001732026322
312,911,520,1.5000000589390086
313,919,520,1.5000000201115506
314,919,524,2.00000000686584
315,926,526,2.000000002344105
316,927,526,2.000000000800325
317,927,531,2.0000000002732476
318,924,540,2.000000000093293
319,938,535,2.0000000000318523
320,948,534,2.000000000010875
321,957,538,2.0000000000037126
322,957,538,2.000000000001268
323,967,539,1.5000000000004328
324,977,540,1.5000000000001479
325,978,538,1.5000000000000506
326,977,548,1.5000000000000173
327,984,544,1.500000000000006
328,988,547,3.150000000000002
329,994,547,3.2750000000000004
330,999,547,3.3480000000000003
331,997,548,3.3974500000000005
332,1008,544,3.3251850000000003
333,1009,539,3.3089545
334,1014,538,3.3020321
335,1026,546,4.224230725
336,1030,542,4.542616933000001
337,1028,538,4.167627163900001
338,1031,537,4.065865228310001
339,1032,530,5.474471692069001
340,1031,529,6.2579878998971985
341,1028,529,6.754368418158585
342,1027,526,6.800796717825367
343,1023,526,6.97601233757832
344,1012,526,7.092209801155525
345,1016,527,7.173888515484283
346,1024,522,7.226528271518076
347,1039,522,7.24442458132702
348,1032,523,7.263243526862831
349,1035,517,7.275702365705296
350,1028,516,7.28620105356622
351,1029,521,7.422514560000264
352,1042,524,6.789659855645563
353,1042,523,6.755117588313498
354,1041,522,6.742448808212238
355,1039,521,6.733822957304326
356,1045,516,6.718292770806578
357,1043,516,6.014614682255756
358,1039,516,5.867146236418868
359,1050,512,5.713805632676579
360,1050,513,5.6574609847765
361,1056,513,5.601256995123648
362,1060,506,5.585976410046171
363,1054,501,5.58128689233604
364,1057,503,5.578297306947696
365,1058,498,5.576429623123401
366,1059,493,3.7424163998862134
367,1073,496,3.531473271307266
368,1076,493,3.465062230391895
369,1070,483,3.441760990144626
370,1067,483,4.181212579626716
371,1065,483,4.394229584629957
372,1063,477,3.9201303280510063
373,1061,468,3.9630974427646586
374,1053,469,4.486729967147552
375,1046,469,4.548231516732026
376,1053,470,4.475827055360005
377,1049,467,4.089902774147054
378,1044,465,4.090611229794507
379,1050,461,4.092536313057906
380,1044,461,3.59396290949773
381,1037,458,3.5949099033489973
382,1028,451,3.595529988970736
383,1028,453,3.5779804945319724
384,1027,454,3.571988058265109
385,1021,446,3.5685984324183986
386,1016,445,3.471961049876769
387,1013,443,3.4475714009227003
388,1010,439,3.9395555174630377
389,1003,435,4.436864073867946
390,1004,439,4.435953226662433
391,1013,437,4.435643770055674
392,1009,425,4.435538419953677
393,1009,420,4.4355025058480315
394,1013,412,4.435490251225618
395,1005,406,3.9354860656637087
396,999,397,3.885484633948229
397,991,397,3.87048414042552
398,990,389,3.3654839703003363
399,977,378,3.3137839106006086
400,970,374,3.298203888961576
401,962,366,3.293005880480997
402,945,354,3.2912382768798585
403,936,347,3.7906351950732797
404,933,339,3.790429314052664
405,922,336,3.7903590229567494
406,907,326,3.7903350238906737
407,905,322,3.7903268298483814
408,902,317,4.018953366298727
409,890,307,4.110403945434261
410,887,305,4.1492704585279965
411,879,301,4.165731575037865
412,874,294,4.172658962756332
413,879,290,4.175562521553382
414,863,287,4.1767767578710915
415,853,279,4.17728389757343
416,849,275,4.177495562414129
417,831,271,4.677583870819802
418,823,261,4.677620705965896
419,816,254,4.677636068794148
420,802,253,4.67764247574441
421,789,247,4.677645147615041
422,786,241,4.677646261833273
423,778,235,3.584705729218121
424,773,232,4.2754117187720295
425,765,223,4.707623515636587
426,750,215,5.018676468498704
427,739,210,5.246602940552466
428,728,203,5.412667646852909
429,711,199,5.534162352868617
430,701,193,5.623466588207976
431,696,184,6.872974411753598
432,683,177,7.51662167117151
433,667,177,7.942182103482867
434,652,169,8.267932547956038
435,634,167,8.517691318642763
436,627,166,9.011950624622127
437,614,156,9.478462411594847
438,600,154,9.905582674296253
439,593,154,10.294736360665851
440,585,149,10.64752185093372
441,560,145,10.96663116804393
442,550,139,11.25488771827956
443,538,140,11.514988157705337
444,523,139,11.249468174334535
445,515,140,11.460680670601331
446,501,138,12.150797165305264
447,488,136,12.321815414235738
448,477,135,13.324888043256118
449,470,135,14.59874222579973
450,460,133,15.181029324538175
451,449,132,15.638064363534335
452,444,132,16.010715046842364
453,441,131,16.42014122845572
454,430,132,16.78882247559082
455,424,131,17.125926615692592
456,419,128,17.43725971720212
457,410,128,17.726505950208615
458,396,125,17.99624784629197
459,384,122,18.67616871742672
460,374,127,18.482775523716626
461,362,128,18.57398947207422
462,350,127,18.911713737371773
463,331,130,19.281853078215228
464,331,130,19.647341929471853
465,327,131,19.99701244597504
466,318,128,20.336740363499327
467,313,123,20.675278061071456
468,307,123,20.99579004134948
469,298,123,20.851422344398422
470,299,120,20.958985651624623
471,298,119,20.923838413256462
472,286,120,20.999720458768895
473,277,119,21.088837660851944
474,269,119,23.01025590851721
475,267,117,24.171381914709986
476,262,117,24.999220448910187
477,264,117,25.2549243629427
478,266,115,23.92634833388681
479,270,113,23.316925152906318
480,269,115,23.011377266386624
481,263,114,22.83893309066148
482,261,113,22.73306121875532
483,258,111,22.451335849918646
484,253,111,22.39188804193802
485,250,109,22.51099372560274
486,243,105,22.621909555254447
487,242,103,22.27388535085007
488,245,102,21.46931950348584
489,244,100,21.052645380296777
490,236,97,20.79132878085136
491,234,96,20.648899783209988
492,232,94,20.565161270506838
493,231,95,20.510099529270867
494,229,94,20.38930774673618
495,224,90,21.93040589709032
496,218,85,23.275426057335025
497,215,82,24.447597602599224
498,212,83,25.478123682409056
499,210,79,26.38836255472536
500,210,78,27.196490749211822
501,210,76,27.916351521598205
502,205,74,28.559679793613064
503,203,72,29.136008458844305
504,201,72,29.65496623164344
505,198,68,30.122921176608926
506,198,67,30.54576709465729
507,191,67,30.929348963952442
508,190,67,31.313146901797907
509,189,66,31.660498484079707
510,188,65,31.972726713980453
511,186,61,33.148143365229195
512,182,55,33.99282216079748
513,182,53,34.648957719299844
514,175,46,35.18003197809893
515,169,46,35.62094968363146
516,166,47,36.16153055294117
517,164,48,36.64177510216025
518,162,48,37.03089494047183
519,161,47,37.399072612945105
520,157,49,38.084593377540656
521,151,48,38.67068038299753
522,149,47,39.19246067878498
523,146,46,39.65660982278341
524,146,44,40.07942869289489
525,145,46,40.46037409088769
526,144,46,41.23865060071166
527,136,45,41.9901915290588
528,125,44,42.77620543692918
529,115,43,43.54721342033852
530,108,46,45.16045473252775
531,103,42,46.93915552556967
532,101,44,48.658907961647444
533,100,45,50.301458684078746
534,101,47,51.93208495405585
535,98,47,53.49402447854855
536,100,47,55.00328364055553
537,96,48,56.44821922930906
538,90,52,57.86368935708302
539,89,52,60.063922961728686
540,87,52,62.20161624013638
541,85,51,64.26607221992509
542,82,51,66.46250836601668
543,81,52,68.68719612449974
544,79,53,70.85828507278626
545,76,57,73.22887207262609
546,79,59,75.564011108194
547,79,58,77.86480870166149
548,80,58,80.08662785420228
549,82,59,82.26896389703408
550,80,61,84.43744382292185
551,82,59,86.65233979216302
552,83,62,88.59717627441205
553,79,64,90.65936339738354
554,77,65,92.7092797039914
555,77,66,94.73564182798073
556,75,69,96.73606712378198
557,78,69,99.47863419188327
558,82,69,102.21658169822524
559,85,70,103.52193742883617
560,87,70,105.67200250876165
561,87,72,107.91521562617696
562,90,74,110.16732311027995
563,94,74,112.40993923221268
564,95,74,114.6466724342766
565,94,76,116.48752506222486
566,95,75,118.55111134016381
567,94,74,120.61218842662508
568,96,74,122.69160954291668
569,99,73,123.24464915585017
570,101,73,124.72901109177776
571,103,72,126.29702087490911
572,105,72,125.07695063371013
573,110,71,125.82634451913778
574,110,72,126.79348378918267
575,109,72,127.83220936816025
576,108,69,128.29545548520053
577,111,68,129.16999710298305
578,114,67,130.1004688185069
579,117,67,130.9872062045913
580,118,66,131.92668594698472
581,120,64,132.88064880406824
582,124,64,133.82910100672228
583,131,62,134.5087839940853
584,132,59,135.0921326122573
585,135,58,135.40188152108865
586,131,57,136.01612689126512
587,133,56,136.66680419604356
588,135,55,136.4465565694016
589,131,52,136.82598646381254
590,133,51,137.3257351411801
591,136,50,133.00662858557456
592,136,50,130.19172550511527
593,137,50,128.48474030823348
594,137,48,125.66272953824927
595,137,46,124.19794033807149
596,136,41,123.01892140272575
597,139,39,118.95010531825523
598,140,38,116.86666788169397
599,140,38,114.36075033219814
600,142,37,112.02412185614602
601,140,36,110.45851420304744
602,140,36,109.13102470025947
603,140,32,107.99357713200503
604,140,30,106.97253800011522
605,139,28,106.04818023160153
606,138,26,105.12466764586478
607,137,24,104.31148651824769
608,131,23,103.58600937275705
609,129,22,102.89543872702943
610,126,20,102.69978193886362
611,125,20,102.57706459560741
612,122,18,102.49157816250643
613,118,15,102.4331930789658
614,116,14,102.39636942159518
615,113,13,102.37642250070881
616,111,12,102.4218080373986
617,109,12,102.47678751596719
618,103,11,102.5417989563638
619,99,9,102.61305668699012
620,96,9,102.87999339254641
621,93,8,103.13307727357743
622,90,6,103.37819046434433
623,86,6,104.0338054736618
624,85,6,104.6871614114451
625,82,5,105.34104981344015
626,81,5,105.96302093917745
627,78,5,106.74971445420331
628,75,5,107.52006601804766
629,71,5,108.27573319023988
630,70,4,108.99714594711965
631,68,4,109.71467817014698
632,64,3,110.41353318080988
633,56,3,111.11906147872241
634,53,3,111.8739652091226
635,50,3,112.77254438843674
636,50,2,113.71715707772368
637,48,2,114.6407572852399
638,45,2,115.54829363380306
639,45,2,116.57700671214178
640,43,1,117.5918735227817
641,39,1,118.59372137471419
642,38,1,120.66975098719847
643,36,1,122.38895819477462
644,34,1,123.94660915720664
645,34,1,126.08720546435913
646,32,1,128.19809263081328
647,28,1,130.2856848750083
648,26,0,132.81987978249228
