"Time","trees","people","pollution"
0,0,30,6
1,0,32,10.800000000000006
2,1,37,15.120000000000003
3,1,40,19.20000000000002
4,1,46,23.111999999999995
5,2,52,26.899199999999997
6,4,57,30.58720800000003
7,5,62,34.193773200000024
8,5,68,37.731027959999984
9,6,79,41.20791435599996
10,8,87,44.631241454700046
11,11,94,48.006355829429964
12,13,100,51.337568933943025
13,13,105,54.62843721850514
14,15,111,56.001061464571336
15,15,119,58.41626801141511
16,19,124,57.88396692691573
17,20,132,58.998877017834275
18,22,135,60.399217641999506
19,29,138,61.86711046154587
20,30,142,63.41330945869119
21,33,149,64.98403957751916
22,38,156,66.543927191475
23,43,161,68.03214420002496
24,50,168,68.53303064622182
25,51,175,69.64907398399126
26,53,177,70.63656439108834
27,56,180,71.36875831162386
28,60,182,72.35572990189786
29,64,189,72.04199482780756
30,64,195,72.55562406419509
31,69,198,71.00098725239688
32,72,204,69.86910956984578
33,75,208,69.61011955326882
34,80,210,63.954949547599476
35,87,215,56.321892010241015
36,94,218,52.84507733492037
37,98,221,50.48977951117862
38,103,223,48.69519408493957
39,106,226,46.78978620681664
40,110,228,45.593821501524076
41,110,230,44.68045686336825
42,110,234,43.928235181507304
43,114,236,43.207614213988094
44,116,240,42.64052487031758
45,118,245,42.13921321808417
46,123,246,41.2168949250425
47,127,245,40.46532756681878
48,129,243,39.96504333493483
49,137,245,39.52320152313315
50,139,245,39.15951305784417
51,143,223,38.825641761468844
52,144,223,38.54794525869422
53,146,220,38.30209298849865
54,152,218,38.085146628168566
55,155,214,37.89131078959349
56,159,212,37.71502054704135
57,164,207,37.55553986323846
58,166,204,37.41331937307715
59,172,201,36.505430193625784
60,175,191,36.11306924382188
61,179,182,35.76812447160882
62,180,175,35.449991671695784
63,185,172,35.18902703457446
64,186,169,34.59166132346375
65,187,163,34.74999695673927
66,188,157,34.8473022611951
67,187,153,35.31372990613929
68,186,147,35.67010409881702
69,190,144,35.934324680478426
70,196,142,36.21086259183661
71,196,138,36.45769604449423
72,196,134,36.67651303237801
73,192,130,36.373641967257356
74,186,125,36.41432267644318
75,191,124,36.50633553342217
