"Time","trees","people","pollution"
169,270,85,26.98423097978334
170,272,87,27.658924015634238
171,269,88,28.147654123191824
172,271,91,28.69186952396791
173,268,90,30.425462222770875
174,264,90,32.29741081875082
175,263,93,33.5358938589774
176,260,96,34.587045590916496
177,255,98,35.539793621035585
178,246,99,36.45903998058935
179,250,96,37.30752057616985
180,247,95,37.92322533583361
181,248,95,38.45669223489741
182,246,94,39.052074482323555
183,244,94,40.11556948572946
184,241,97,41.21439305646991
185,245,100,41.05093088375379
186,241,102,41.8992390734183
187,241,101,42.75509184997586
188,242,101,43.572318962240274
189,241,104,44.33935527560118
190,238,100,45.0529431024239
191,236,100,45.711019743255854
192,240,102,46.33523388820586
193,238,104,46.93164350882393
194,231,104,47.4804426418275
195,233,107,50.91485120162758
196,240,111,50.78879997434125
197,237,110,52.14794624915598
198,239,110,53.74568879483274
199,236,112,55.36726443595837
200,233,115,56.87312000381386
201,238,118,58.33592966469553
202,237,122,59.588605036119695
203,237,123,60.83983726813685
204,243,126,61.381987431872105
205,241,128,62.247350649427226
206,244,129,63.32875699831155
207,244,130,64.29144591545993
208,243,134,66.83104482210202
209,244,136,70.56790284265314
210,249,136,71.46416351734533
211,249,137,68.0781173815809
212,255,134,64.14775136390686
213,251,134,63.89499309820926
214,251,132,63.70936998658122
215,255,133,63.64249928349483
216,257,136,65.24837478726067
217,259,135,64.4646522456429
218,261,135,65.19951362563991
219,267,135,66.22868805167822
220,266,134,66.5358565184991
221,270,135,66.61104463939623
222,268,135,67.38401025309317
223,270,135,64.76198047844093
224,272,135,64.12559885684655
225,275,134,63.89355942992098
226,279,132,59.55185054513275
227,284,132,56.949930593386874
228,285,130,55.41712121512042
229,284,129,54.28488322881924
230,284,130,48.504458737150244
